,ID,goal,pledged,currency,deadline,created_at,launched_at,backers_count,percent_funded,loc_country,cate_name,success_or_fail,videoCount,imageCount
553,734409006,2000,226,USD,2018-11-17,2017-09-12,2018-11-01,5,11.3,US,Webseries,0,0,1
554,1573948528,1500,1552,USD,2018-11-17,2018-09-29,2018-10-09,21,103.4666667,US,Theater,1,1,0
555,1555235880,6500,35630,USD,2018-11-17,2018-10-09,2018-10-11,639,548.1490769,US,Illustration,1,0,5
556,797011548,13000,15450,USD,2018-11-17,2018-10-04,2018-10-25,12,118.85,HK,Product Design,1,1,39
557,1186252796,2000,152,USD,2018-11-18,2018-10-19,2018-10-22,4,7.6,US,Country & Folk,0,0,0
558,789668737,4000,2334,USD,2018-11-18,2018-10-09,2018-10-15,35,58.35,US,Academic,0,0,8
559,2138623571,200,50,USD,2018-11-18,2018-10-13,2018-10-17,8,25,US,Digital Art,0,0,1
560,1338957995,2000,1510,USD,2018-11-18,2018-09-12,2018-09-22,25,75.502,US,Rock,0,0,0
561,1112465615,10000,369,USD,2018-11-18,2018-10-03,2018-10-19,11,3.69,US,Tabletop Games,0,0,9
562,913897134,2000,1,USD,2018-11-18,2018-09-19,2018-09-19,1,0.05,US,Movie Theaters,0,0,0
563,346648560,5000,1,USD,2018-11-18,2018-09-18,2018-09-19,1,0.02,US,Publishing,0,0,0
564,1023964353,6069,93,USD,2018-11-18,2018-10-15,2018-10-16,4,1.532377657,US,Comedy,0,0,2
565,472961993,100,140,USD,2018-11-18,2018-10-15,2018-10-16,5,140,US,Video Games,1,0,1
566,1460199539,4000,3003,USD,2018-11-18,2018-03-26,2018-10-19,43,75.075,US,Children's Books,0,0,14
567,1380926837,27830,3246,USD,2018-11-18,2018-08-18,2018-09-19,105,11.66521739,RU,Art,0,0,40
568,709981860,26000,3,USD,2018-11-18,2018-07-25,2018-10-19,2,0.01,HK,Hardware,0,0,0
569,1573948573,3146,2823,USD,2018-11-18,2018-09-29,2018-10-19,62,89.73076923,GR,Animals,0,0,7
570,1847219167,968,39,USD,2018-11-18,2018-10-03,2018-10-18,4,4,ES,Product Design,0,0,18
571,1676319151,15000,539,USD,2018-11-18,2018-09-10,2018-10-17,22,3.593333333,US,Drinks,0,0,5
572,648790317,7810,4297,USD,2018-11-18,2018-08-28,2018-10-14,72,55.02109091,AU,Music,0,0,17
573,1417495932,325000,157,USD,2018-11-18,2018-09-07,2018-10-19,10,0.0484,GB,Video Games,0,0,0
574,1252047814,14200,1,USD,2018-11-18,2018-10-19,2018-10-21,1,0.0066,AU,Fiction,0,0,0
575,1434080674,120000,3628,USD,2018-11-18,2018-10-06,2018-10-15,30,3.023333333,SI,Tabletop Games,0,0,65
576,1966598054,726,1,USD,2018-11-18,2018-10-26,2018-10-29,1,0.166666667,NL,Woodworking,0,0,6
577,1582414766,30000,162,USD,2018-11-18,2018-06-03,2018-10-19,6,0.540585,DK,Tabletop Games,0,0,11
578,728521462,4875,3113,USD,2018-11-18,2018-06-08,2018-10-19,122,63.866,CA,Playing Cards,0,0,26
579,1231425958,3500,3098,USD,2018-11-18,2018-09-30,2018-10-18,45,88.51428571,US,Fiction,0,0,9
580,933824491,65,1,USD,2018-11-18,2018-10-14,2018-10-19,1,2,GB,Playing Cards,0,0,10
581,1985479264,1210,19,USD,2018-11-18,2018-10-19,2018-10-19,3,1.6,FR,Video Games,0,0,0
582,963893670,2000,692,USD,2018-11-18,2018-09-26,2018-10-19,25,34.6,US,Tabletop Games,0,0,6
583,299360171,12070,333,USD,2018-11-18,2018-10-13,2018-10-16,6,2.754823529,AU,Accessories,0,0,3
584,736168850,5445,1869,USD,2018-11-18,2018-07-31,2018-10-19,42,34.33333333,DE,Playing Cards,0,0,17
585,1244565483,780,34,USD,2018-11-18,2018-10-19,2018-10-19,4,4.333333333,GB,Audio,0,0,0
586,421397500,3000,12612,USD,2018-11-18,2018-06-28,2018-10-04,332,420.4,US,Comic Books,1,0,36
587,375173384,500,276,USD,2018-11-18,2018-10-16,2018-10-19,13,55.2,US,Anthologies,0,0,3
588,1985975136,10000,223009,USD,2018-11-18,2018-09-19,2018-10-28,1877,2230.09,US,Tabletop Games,1,0,63
589,2037893677,30000,24162,USD,2018-11-18,2018-10-15,2018-10-19,55,80.54,US,Print,0,0,0
590,986940727,1815,1531,USD,2018-11-18,2018-10-04,2018-10-19,10,84.33333333,EE,Shorts,0,0,4
591,104422405,15000,15906,USD,2018-11-18,2017-10-19,2018-10-19,226,106.0372,US,Tabletop Games,1,0,18
592,555227908,6000,1374,USD,2018-11-18,2018-10-10,2018-10-16,68,22.9,US,Fiction,0,0,28
593,698234432,20000,371,USD,2018-11-18,2018-09-02,2018-10-19,10,1.855,US,Gadgets,0,0,7
594,47185169,10000,11,USD,2018-11-18,2018-09-19,2018-09-19,2,0.11,US,Video Games,0,0,0
595,1064505027,975,52,USD,2018-11-18,2018-10-15,2018-10-19,5,5.333333333,GB,Accessories,0,0,3
596,459459844,6000,3294,USD,2018-11-18,2018-10-11,2018-10-19,42,54.9,US,Shorts,0,0,5
597,1582904041,25000,9566,USD,2018-11-18,2018-07-26,2018-10-04,90,38.264,US,Documentary,0,0,3
598,789318218,36456,45030,USD,2018-11-18,2018-09-25,2018-10-18,414,123.5187623,US,Country & Folk,1,0,33
599,1079730174,5000,5425,USD,2018-11-18,2018-07-04,2018-10-19,53,108.5,US,Fiction,1,0,8
600,292446869,13000,581,USD,2018-11-18,2017-08-08,2018-10-19,8,4.469230769,US,Fiction,0,0,0
601,1008318145,1850,2195,USD,2018-11-18,2018-10-10,2018-10-17,56,118.6404,SG,Narrative Film,1,0,0
602,2544214,9100,2874,USD,2018-11-18,2018-10-30,2018-11-06,11,31.58571429,HK,Product Design,0,0,0
603,1463347354,20570,5188,USD,2018-11-18,2018-09-11,2018-10-19,42,25.22352941,DE,Pottery,0,0,37
604,563141471,7500,125814,USD,2018-11-18,2018-10-03,2018-10-04,1205,1677.5229,CA,Apparel,1,0,66
605,1450078693,750,168,USD,2018-11-18,2018-10-18,2018-10-19,9,22.429,CA,Accessories,0,0,1
606,1955370566,12500,14552,USD,2018-11-18,2018-02-05,2018-10-17,117,116.416,US,Accessories,1,0,39
607,989626058,4000,6051,USD,2018-11-18,2018-09-12,2018-10-19,141,151.275,US,Comic Books,1,0,35
608,322107233,300,236,USD,2018-11-18,2018-10-26,2018-10-29,18,78.5725,CA,Art,0,0,1
609,629877138,10400,1840,USD,2018-11-18,2018-09-24,2018-10-10,35,17.6875,GB,Documentary,0,0,4
610,1546129504,9750,329,USD,2018-11-18,2018-03-15,2018-10-13,5,3.371461538,CA,Product Design,0,0,17
611,725199675,80000,1607,USD,2018-11-18,2018-08-27,2018-10-19,27,2.00875,US,Live Games,0,0,12
612,1948309341,150,813,USD,2018-11-18,2018-09-08,2018-09-19,22,542,US,Performance Art,1,0,3
613,1525717826,4500,31,USD,2018-11-18,2018-10-18,2018-10-19,2,0.688888889,US,Food Trucks,0,0,0
614,92538646,15000,4871,USD,2018-11-18,2018-09-28,2018-10-09,11,32.47333333,US,Art,0,0,28
615,2087497362,325,114,USD,2018-11-18,2018-09-25,2018-10-24,7,35.2,NL,Graphic Design,0,0,4
616,1898021378,3800,939,USD,2018-11-18,2018-10-07,2018-10-19,25,24.71052632,US,Comic Books,0,0,10
617,477620486,150,197,USD,2018-11-18,2018-10-28,2018-10-29,11,131.645,CA,Art,1,0,1
618,818878536,112,30,USD,2018-11-18,2018-10-28,2018-10-29,14,26.86,CA,Video Games,0,0,5
619,1398266623,6600,706,USD,2018-11-18,2018-09-04,2018-10-19,20,10.6969697,US,Video Games,0,0,18
620,835394519,3000,3907,USD,2018-11-18,2018-09-29,2018-10-19,83,130.2333333,US,Technology,1,0,30
621,910060526,50000,1,USD,2018-11-18,2018-10-18,2018-10-19,1,0.002,US,Mixed Media,0,0,2
622,1685655232,110,581,USD,2018-11-18,2018-09-20,2018-10-19,16,528.1818182,US,Illustration,1,0,13
623,896203620,6292,6878,USD,2018-11-18,2018-09-07,2018-10-18,115,109.3076923,FR,Publishing,1,0,16
624,1128192848,3000,49107,USD,2018-11-18,2018-08-31,2018-10-23,1375,1636.9,MX,Tabletop Games,1,0,30
625,1070020853,726,2753,USD,2018-11-18,2018-08-20,2018-10-14,99,379.1666667,FR,Art,1,0,11
626,1729374342,3900,5940,USD,2018-11-18,2018-10-08,2018-10-19,90,152.3,GB,Music,1,0,0
627,2140625476,1430,1435,USD,2018-11-18,2018-10-25,2018-10-29,57,100.3636364,GB,Art,1,0,3
628,1429520832,475,25,USD,2018-11-18,2018-10-16,2018-10-19,2,5.355789474,MX,Web,0,0,0
629,417710069,1040,386,USD,2018-11-18,2018-01-30,2018-10-07,17,37.125,GB,Publishing,0,0,12
630,554893495,20570,1,USD,2018-11-18,2018-08-21,2018-11-01,1,0.005882353,IE,Fiction,0,0,7
631,1324746218,2300,768,USD,2018-11-18,2018-09-18,2018-09-19,12,33.39130435,US,Stationery,0,0,4
632,1693389962,702,705,USD,2018-11-18,2018-10-19,2018-10-19,20,100.5172414,ES,Art,1,0,10
633,2019614313,4000,1753,USD,2018-11-18,2018-10-04,2018-10-19,55,43.825,US,Tabletop Games,0,0,12
634,1036160133,2130,659,USD,2018-11-18,2018-10-10,2018-10-19,26,30.944,AU,Tabletop Games,0,0,62
635,6635822,6500,7021,USD,2018-11-18,2018-09-15,2018-10-19,47,108.0153846,US,Children's Books,1,0,4
636,1880122152,2600,152,USD,2018-11-18,2018-07-08,2018-10-29,2,5.85,GB,Robots,0,0,0
637,1287683771,10000,19186,USD,2018-11-18,2018-10-03,2018-10-04,314,191.86,US,Small Batch,1,0,41
638,1533764182,10000,7384,USD,2018-11-18,2018-10-05,2018-10-19,73,73.84,US,Country & Folk,0,0,4
639,1306608886,1000,59,USD,2018-11-18,2018-09-14,2018-09-19,5,5.9,US,Metal,0,0,1
640,1171487298,2500,1860,USD,2018-11-18,2018-09-18,2018-09-19,85,74.3976,MX,Jewelry,0,0,0
641,1800954246,605,8050,USD,2018-11-18,2018-10-11,2018-11-11,47,1330.6,DE,Tabletop Games,1,0,29
642,1912674770,2000,2293,USD,2018-11-18,2018-06-06,2018-10-26,76,114.65,UA,Video Games,1,0,47
643,253308761,15000,1585,USD,2018-11-18,2018-09-11,2018-10-14,46,10.56666667,US,Playing Cards,0,0,16
644,1300158723,10000,6,USD,2018-11-18,2018-10-13,2018-10-19,2,0.06,US,Narrative Film,0,0,0
645,1717781948,10000,501,USD,2018-11-18,2018-09-13,2018-10-19,15,5.01,US,Food,0,0,4
646,745721100,2250,1743,USD,2018-11-18,2018-10-16,2018-10-25,44,77.44446667,DK,Science Fiction,0,0,11
647,1916579986,6050,7086,USD,2018-11-18,2018-10-30,2018-10-31,216,117.12,FR,Academic,1,0,0
648,1859685911,250,832,USD,2018-11-18,2018-10-17,2018-10-19,20,332.8,US,Illustration,1,0,6
649,1953480461,250,251,USD,2018-11-18,2018-07-16,2018-10-24,2,100.4,US,Illustration,1,0,0
650,71235218,7500,3162,USD,2018-11-18,2018-07-02,2018-10-19,49,42.16,US,Animation,0,0,15
651,1400333572,15000,1,USD,2018-11-18,2018-09-18,2018-09-19,1,0.006666667,US,Technology,0,0,0
652,375224629,130,1,USD,2018-11-18,2018-09-30,2018-10-22,1,1,GB,Art,0,0,0
653,393279622,25000,81,USD,2018-11-18,2018-09-05,2018-09-19,3,0.324,US,Product Design,0,0,2
654,367102270,363,4,USD,2018-11-18,2018-11-05,2018-11-06,3,1,DE,Accessories,0,0,0
655,1716393124,1210,69,USD,2018-11-18,2018-10-21,2018-11-01,6,5.7,DE,Publishing,0,0,2
656,658358275,36300,3905,USD,2018-11-18,2018-09-11,2018-10-16,17,10.75666667,DE,Product Design,0,0,14
657,1146516251,19500,139419,USD,2018-11-18,2018-09-14,2018-10-18,1976,714.97,PL,Tabletop Games,1,0,88
658,399193269,13000,246,USD,2018-11-18,2018-10-13,2018-10-14,5,1.892307692,US,Food Trucks,0,0,4
659,1040953667,38,909,USD,2018-11-18,2018-10-19,2018-10-19,17,2424.58,CA,Tabletop Games,1,0,0
660,1513492796,650,425,USD,2018-11-18,2018-10-19,2018-10-19,12,65.4,GB,Nonfiction,0,0,0
661,96483121,1500,1513,USD,2018-11-18,2018-10-09,2018-10-19,23,100.8666667,US,Rock,1,0,25
662,1563198469,1250,198,USD,2018-11-18,2018-10-18,2018-10-19,6,15.8752,MX,Thrillers,0,0,5
663,410933683,1500,1,USD,2018-11-18,2018-09-19,2018-09-19,1,0.066666667,US,Electronic Music,0,0,0
664,1188149765,1500,1851,USD,2018-11-18,2018-10-12,2018-10-20,55,123.4,US,Children's Books,1,0,2
665,148016570,1625,1698,USD,2018-11-18,2018-10-09,2018-10-29,27,104.48,GB,Plays,1,0,3
666,515430748,600,2277,USD,2018-11-18,2018-10-11,2018-10-19,66,379.5,US,Accessories,1,0,22
667,718543168,710,3610,USD,2018-11-18,2018-10-01,2018-10-19,57,508.432,AU,Tabletop Games,1,0,10
668,713630989,36300,1,USD,2018-11-18,2017-09-07,2018-10-19,1,0.003333333,ES,Web,0,0,5
669,1258030816,130,350,USD,2018-11-18,2018-09-19,2018-09-19,16,269,GB,Punk,1,0,0
670,656368116,5000,3552,USD,2018-11-18,2018-10-08,2018-10-19,80,71.04,US,Accessories,0,0,5
671,1505516885,8833,4137,USD,2018-11-18,2018-10-06,2018-10-24,48,46.83572965,US,Hip-Hop,0,0,3
672,766744293,16500,5295,USD,2018-11-18,2018-09-20,2018-10-23,57,32.09090909,US,Tabletop Games,0,0,14
673,505511451,3000,206,USD,2018-11-18,2018-09-27,2018-10-19,4,6.866666667,AU,Mixed Media,0,0,1
674,1860700876,1500,1,USD,2018-11-18,2018-06-18,2018-10-24,1,0.062666667,MX,Apparel,0,0,0
675,62880777,32500,672,USD,2018-11-18,2018-08-21,2018-10-07,7,2.066276923,MX,Video Games,0,0,23
676,1061746000,9000,7765,USD,2018-11-18,2015-12-23,2018-10-14,131,86.27777778,US,Art Books,0,0,8
677,963121155,15000,76,USD,2018-11-18,2018-10-17,2018-10-19,2,0.506666667,US,Product Design,0,0,9
678,1132160781,7500,1,USD,2018-11-18,2018-09-17,2018-09-19,1,0.013333333,US,Music,0,0,0
679,757567210,50000,156394,USD,2018-11-18,2018-08-14,2018-10-29,1355,312.78732,SE,Experimental,1,0,4
680,1011106628,1750,1217,USD,2018-11-18,2018-10-27,2018-10-29,21,69.54285714,US,Photobooks,0,0,4
681,1309089109,3500,2028,USD,2018-11-18,2018-08-20,2018-10-28,82,57.94285714,US,Comic Books,0,0,36
682,1603160062,20000,25,USD,2018-11-18,2018-09-15,2018-09-19,5,0.125,US,Food Trucks,0,0,0
683,454559010,2904,701,USD,2018-11-18,2018-07-12,2018-10-23,19,24.125,DE,Tabletop Games,0,0,22
684,2090028562,600,860,USD,2018-11-18,2018-10-17,2018-10-29,32,143.3333333,GU,Accessories,1,0,13
685,788441243,22500,15915,USD,2018-11-18,2018-08-14,2018-10-14,161,70.7343,CA,Apparel,0,0,78
686,1130760824,2500,2083,USD,2018-11-18,2018-09-11,2018-10-16,86,83.32,US,Product Design,0,0,31
687,1643075828,85000,101,USD,2018-11-19,2018-07-23,2018-10-24,2,0.118823529,US,Apps,0,0,6
688,594146000,130,289,USD,2018-11-19,2018-10-23,2018-11-05,32,222,GB,Tabletop Games,1,0,11
689,1186251642,8000,1226,USD,2018-11-19,2018-10-13,2018-10-17,16,15.325,US,Comedy,0,0,0
690,1091954512,2000,2925,USD,2018-11-19,2018-09-10,2018-10-25,54,146.25,US,World Music,1,0,0
691,1582484210,15000,12804,USD,2018-11-19,2018-09-16,2018-10-19,188,85.36,US,Country & Folk,0,0,5
692,194506768,9000,7396,USD,2018-11-19,2018-10-01,2018-10-19,76,82.17741667,CA,Woodworking,0,0,8
693,2146046533,250000,1,USD,2018-11-19,2018-11-02,2018-11-08,1,0.0004,US,Television,0,0,1
694,1913661063,500,452,USD,2018-11-19,2018-10-07,2018-10-15,12,90.5,US,Anthologies,0,0,1
695,77038218,25000,2522,USD,2018-11-19,2018-08-18,2018-10-20,29,10.088,US,Restaurants,0,0,4
696,486894203,2420,3185,USD,2018-11-19,2018-08-26,2018-11-05,76,131.6,FR,Illustration,1,0,2
697,1298928968,10000,6,USD,2018-11-19,2018-10-09,2018-10-20,2,0.06,US,People,0,0,0
698,1171842639,5550,3183,USD,2018-11-19,2018-07-09,2018-10-05,42,57.36,SG,Pop,0,0,15
699,478279531,300,602,USD,2018-11-19,2018-10-25,2018-10-30,20,200.6666667,US,Illustration,1,0,3
700,12209403,200,91,USD,2018-11-19,2018-10-12,2018-11-08,5,45.5,US,Webcomics,0,0,8
701,1855975200,2000,2161,USD,2018-11-19,2018-10-16,2018-10-18,32,108.05,US,Plays,1,0,0
702,1321715465,8500,5662,USD,2018-11-19,2018-10-09,2018-10-16,110,66.61176471,US,Tabletop Games,0,0,8
703,1689564741,50000,27562,USD,2018-11-19,2018-09-17,2018-10-16,172,55.124,US,Architecture,0,0,12
704,185678040,6000,20489,USD,2018-11-19,2018-09-05,2018-10-18,496,341.4833333,US,Tabletop Games,1,0,27
705,849006203,1500,5882,USD,2018-11-19,2018-09-18,2018-10-30,47,392.1333333,US,Tabletop Games,1,0,44
706,910143541,1365,1721,USD,2018-11-19,2018-10-09,2018-10-26,32,126.0952381,GB,Anthologies,1,0,8
707,1181774347,6500,56,USD,2018-11-19,2018-10-17,2018-10-20,4,0.86,GB,Sound,0,0,0
708,2066261245,5500,1,USD,2018-11-19,2018-10-15,2018-10-15,1,0.018181818,US,Apparel,0,0,1
709,1724286411,20000,11,USD,2018-11-19,2018-09-20,2018-09-21,2,0.055,US,Drama,0,0,0
710,583559138,1560,1600,USD,2018-11-19,2018-08-28,2018-10-20,28,102.5833333,GB,Children's Books,1,0,9
711,221574256,6500,6356,USD,2018-11-19,2018-09-21,2018-10-15,184,97.7796,GB,Fiction,0,0,5
712,253063489,156000,183,USD,2018-11-19,2018-10-20,2018-10-20,5,0.1175,GB,Apps,0,0,0
713,259959045,1300,1508,USD,2018-11-19,2018-10-03,2018-10-05,71,116,GB,Theater,1,0,3
714,1155315557,2500,26,USD,2018-11-19,2018-10-19,2018-10-20,2,1.04,US,Apps,0,0,3
715,1531642583,5000,4671,USD,2018-11-19,2018-07-17,2018-10-20,54,93.42,US,Music,0,0,1
716,1190450870,15000,3042,USD,2018-11-19,2018-09-30,2018-10-20,15,20.28,US,Drinks,0,0,0
717,1452372258,2840,2926,USD,2018-11-19,2018-09-09,2018-10-14,75,103.033,AU,Children's Books,1,0,37
718,2141207772,9562,5837,USD,2018-11-19,2018-10-10,2018-10-15,154,61.04541176,CA,Tabletop Games,0,0,31
719,1518845501,7500,4233,USD,2018-11-19,2018-08-22,2018-10-19,90,56.44,US,Playing Cards,0,0,1
720,346159318,12629,83,USD,2018-11-19,2017-05-14,2018-10-19,8,0.657217515,US,Video Games,0,0,20
721,578013113,25000,4661,USD,2018-11-19,2018-09-20,2018-10-20,38,18.644,US,Drinks,0,0,10
722,1325035533,40000,30374,USD,2018-11-19,2018-09-30,2018-10-10,230,75.934425,US,Apparel,0,0,54
723,754403462,6500,1,USD,2018-11-19,2018-10-08,2018-10-20,1,0.02,GB,Apps,0,0,0
724,1167921828,5200,1,USD,2018-11-19,2018-10-02,2018-10-22,1,0.025,GB,Rock,0,0,2
725,917461558,10000,1547,USD,2018-11-19,2018-10-16,2018-10-20,55,15.47,US,Video Games,0,0,21
726,1165761543,10000,187,USD,2018-11-19,2018-10-07,2018-10-20,6,1.87,US,Hardware,0,0,0
727,1414544236,3500,9471,USD,2018-11-19,2018-09-12,2018-10-10,250,270.6,US,Games,1,0,12
728,1535238011,5000,21,USD,2018-11-19,2018-09-20,2018-09-21,3,0.42,US,Video Games,0,0,0
729,1218068916,1000,6,USD,2018-11-19,2018-10-30,2018-10-30,2,0.6,US,Video Games,0,0,0
730,1981559748,71000,1694,USD,2018-11-19,2018-04-01,2018-10-20,12,2.385915493,US,Hardware,0,0,5
731,807004573,600,80,USD,2018-11-19,2018-10-14,2018-10-15,6,13.33333333,US,Accessories,0,0,4
732,1014612657,200,63,USD,2018-11-19,2017-07-15,2018-10-20,4,31.5,US,Accessories,0,0,0
733,1841326957,35000,1869,USD,2018-11-19,2018-08-23,2018-10-05,62,5.34,US,Design,0,0,11
734,1657288030,4200,1,USD,2018-11-19,2017-09-06,2018-10-15,1,0.023809524,US,Small Batch,0,0,0
735,752848193,780,560,USD,2018-11-19,2018-10-03,2018-10-23,22,71.83333333,GB,Accessories,0,0,7
736,518456232,1300,523,USD,2018-11-19,2018-10-17,2018-10-20,22,40.2,GB,Design,0,0,1
737,1969987656,130,762,USD,2018-11-19,2018-10-20,2018-10-20,13,586,GB,Tabletop Games,1,0,15
738,1504002649,1000,1072,USD,2018-11-19,2018-11-05,2018-11-07,17,107.2,US,Plays,1,0,2
739,1664781640,19500,20089,USD,2018-11-19,2018-10-08,2018-10-11,63,103.0179769,DK,Product Design,1,0,24
740,1229915024,5000,3510,USD,2018-11-19,2018-10-11,2018-10-20,61,70.2,US,Graphic Novels,0,0,17
741,1103636201,24200,22148,USD,2018-11-19,2018-10-14,2018-10-20,110,91.52,DE,Footwear,0,0,42
742,562868961,10000,132,USD,2018-11-19,2018-09-18,2018-09-20,6,1.325,US,Apparel,0,0,0
743,620836739,18150,5329,USD,2018-11-19,2018-04-23,2018-10-15,73,29.36,ES,Performance Art,0,0,6
744,1539975156,25000,19534,USD,2018-11-19,2018-09-12,2018-10-29,445,78.136,US,Art Books,0,0,15
745,1995934635,10000,1,USD,2018-11-19,2018-09-08,2018-09-20,1,0.0094,MX,Academic,0,0,0
746,1343878778,3000,3851,USD,2018-11-19,2017-10-19,2018-10-28,118,128.3666667,US,Comics,1,0,9
747,1878884489,85000,51,USD,2018-11-19,2018-10-30,2018-10-30,2,0.06,US,Farms,0,0,4
748,2046884380,1000,1,USD,2018-11-19,2018-11-10,2018-11-12,1,0.1,US,Candles,0,0,7
749,609617203,18876,12192,USD,2018-11-19,2018-10-17,2018-11-07,20,64.58974359,ES,Product Design,0,0,39
750,1368636630,100,335,USD,2018-11-19,2018-10-31,2018-11-04,13,335,US,Illustration,1,0,3
751,2068873527,12100,546,USD,2018-11-19,2018-10-01,2018-10-20,3,4.51,BE,Painting,0,0,3
752,1406479087,13000,20575,USD,2018-11-19,2018-07-16,2018-10-22,382,158.27,GB,Periodicals,1,0,2
753,501603242,29500,1,USD,2018-11-19,2018-09-20,2018-10-15,1,0.003389831,US,Television,0,0,0
754,532655231,10400,1,USD,2018-11-19,2018-10-14,2018-10-15,1,0.0125,GB,Drama,0,0,6
755,813265365,242,1,USD,2018-11-19,2018-11-05,2018-11-05,1,0.5,DE,Mixed Media,0,0,0
756,1792027577,20800,484,USD,2018-11-19,2018-10-20,2018-10-20,12,2.325,GB,Technology,0,0,4
757,1172124075,28400,15,USD,2018-11-19,2018-09-17,2018-09-20,2,0.0533,AU,Video Games,0,0,0
758,1137241747,2500,336,USD,2018-11-19,2017-10-01,2018-10-20,18,13.4436,JP,Video Games,0,0,19
759,1243056505,25000,3662,USD,2018-11-19,2018-07-26,2018-10-05,29,14.648,US,Action,0,0,4
760,1126735998,3000,277,USD,2018-11-19,2018-09-16,2018-09-20,12,9.233333333,US,Rock,0,0,0
761,296510308,2650,1,USD,2018-11-19,2018-10-17,2018-10-17,1,0.035471698,MX,Young Adult,0,0,1
762,312739339,10000,167,USD,2018-11-19,2018-10-20,2018-10-20,6,1.67,US,Webcomics,0,0,3
763,293671136,100,270,USD,2018-11-19,2018-09-05,2018-10-25,10,270,US,Crafts,1,0,0
764,1612810578,5000,4541,USD,2018-11-19,2018-09-30,2018-10-05,62,90.82,US,Jazz,0,0,2
765,1306604278,500,1,USD,2018-11-19,2018-09-21,2018-10-20,1,0.2,US,Live Games,0,0,0
766,699553768,2500,6128,USD,2018-11-19,2018-09-19,2018-10-20,89,245.12,US,Calendars,1,0,9
767,1408243644,25000,20384,USD,2018-11-19,2018-08-20,2018-10-17,99,81.536,US,Food,0,0,41
768,1880508830,40000,18,USD,2018-11-19,2018-09-10,2018-09-20,3,0.045,US,Technology,0,0,0
769,230920506,31000,496,USD,2018-11-19,2018-09-11,2018-09-20,16,1.6,US,Comic Books,0,0,14
770,1128790,7500,1,USD,2018-11-19,2018-09-20,2018-09-20,1,0.013333333,US,Apparel,0,0,0
771,1668864707,15000,1,USD,2018-11-19,2018-09-20,2018-09-20,1,0.006666667,US,Hip-Hop,0,0,0
772,1083033786,2420,1,USD,2018-11-19,2018-02-17,2018-10-30,1,0.05,IT,Gadgets,0,0,22
773,95407208,4000,1245,USD,2018-11-19,2018-09-15,2018-10-11,36,31.125,US,Nonfiction,0,0,0
774,1519623119,100,392,USD,2018-11-19,2018-09-28,2018-09-28,13,392,US,Tabletop Games,1,0,13
775,1157820909,10000,8286,USD,2018-11-19,2018-10-05,2018-10-15,32,82.86,US,Farms,0,0,6
776,1352690505,10000,5794,USD,2018-11-19,2018-06-02,2018-10-25,78,57.94,US,World Music,0,0,0
777,550064919,10000,3111,USD,2018-11-19,2017-08-10,2018-10-19,116,31.11,US,Graphic Novels,0,0,57
778,491562591,700,171,USD,2018-11-20,2018-09-10,2018-09-22,6,24.42857143,US,Gadgets,0,0,1
779,837129972,500,50,USD,2018-11-20,2017-04-13,2018-10-21,6,10,US,Comic Books,0,0,0
780,927096151,6000,5314,USD,2018-11-20,2018-10-09,2018-10-19,107,88.56666667,US,Music,0,0,2
781,318902781,12000,1,USD,2018-11-20,2018-10-20,2018-10-21,1,0.008333333,US,Documentary,0,0,0
782,696812164,15000,1,USD,2018-11-20,2018-08-06,2018-10-06,1,0.006666667,US,DIY,0,0,2
783,2018046251,10000,2985,USD,2018-11-20,2018-09-20,2018-09-29,50,29.85,US,Faith,0,0,2
784,1483827817,16000,46115,USD,2018-11-20,2018-08-25,2018-10-22,724,288.21875,US,Comedy,1,0,35
785,860623587,3467,2159,USD,2018-11-20,2018-08-21,2018-10-19,72,62.27285838,US,Country & Folk,0,0,0
786,650054685,11700,50925,USD,2018-11-20,2018-09-18,2018-10-10,557,435.2555556,GB,Technology,1,0,46
787,744069318,22000,1,USD,2018-11-20,2018-11-06,2018-11-06,1,0.004545455,US,Experimental,0,0,0
788,1053865617,1950,1728,USD,2018-11-20,2018-10-11,2018-10-21,49,88.63333333,GB,Product Design,0,0,7
789,1015094448,10000,221,USD,2018-11-20,2018-01-10,2018-10-21,7,2.21,US,Video Games,0,0,61
790,369006876,3300,5347,USD,2018-11-20,2018-09-20,2018-09-21,162,162.0290333,SE,Publishing,1,0,0
791,1854450128,1815,485,USD,2018-11-20,2018-10-20,2018-10-22,5,26.73333333,ES,Art,0,0,15
792,1900713548,23400,146,USD,2018-11-20,2018-10-02,2018-10-21,3,0.622222222,GB,Apparel,0,0,0
793,1630784428,9000,9065,USD,2018-11-20,2018-09-26,2018-10-21,166,100.72325,CA,Children's Books,1,0,12
794,585840395,484000,1,USD,2018-11-20,2018-05-22,2018-09-21,1,0.00025,IT,Product Design,0,0,8
795,1873221295,650,228,USD,2018-11-20,2018-10-21,2018-10-30,4,35,HK,Product Design,0,0,9
796,693286373,2500,2987,USD,2018-11-20,2018-10-18,2018-11-05,12,119.48,US,Painting,1,0,19
797,739884560,25000,5447,USD,2018-11-20,2018-09-29,2018-10-21,45,21.788,US,Documentary,0,0,19
798,1981035042,3000,1,USD,2018-11-20,2018-10-30,2018-11-05,1,0.033333333,US,Software,0,0,0
799,1447666347,430,1084,USD,2018-11-20,2018-10-18,2018-10-23,49,252.0930233,US,Illustration,1,0,10
