,ID,goal,pledged,currency,deadline,created_at,launched_at,backers_count,percent_funded,loc_country,cate_name,success_or_fail,videoCount,imageCount
477,2123786072,2000,76,EUR,1542458790,1539794017,1539863190,5,3.8,IT,Web,0,0,0
478,1123642118,70000,156956,EUR,1542459379,1520975734,1539777379,225,224.2228571,BE,Product Design,1,1,113
479,2046891726,500,507,GBP,1542459572,1538860709,1539863972,15,101.4,GB,Jewelry,1,0,16
480,889451188,5000,13330,GBP,1542459600,1537468029,1539579593,132,266.6,GB,Tabletop Games,1,1,43
481,554339955,500,1082,USD,1542460800,1539864678,1539871273,24,216.4,US,Children's Books,1,0,3
482,392428919,14500,2,USD,1542461329,1531075717,1539865729,2,0.013793103,US,Apps,0,0,16
483,1612822573,40000,57660,HKD,1542463021,1537326952,1539003421,112,144.15,HK,Product Design,1,1,40
484,1402199043,550,714,GBP,1542464596,1539707848,1539868996,29,129.8181818,GB,Zines,1,0,0
485,1766823232,1000000,2526,USD,1542465492,1535932068,1537277892,16,0.2526,US,Mixed Media,0,0,5
486,112421688,1299,1482,USD,1542468181,1538957858,1539872581,26,114.0877598,US,Crafts,1,1,11
487,1076491142,1000,11205,USD,1542468600,1541096589,1541597495,685,1120.5,US,Tabletop Games,1,1,23
488,1149457699,100000,90473.29,CAD,1542469765,1525239402,1540219765,457,90.47329,CA,Footwear,0,0,94
489,1305689357,18000,32236.1,USD,1542470158,1539118642,1539874558,948,179.0894444,US,Product Design,1,1,26
490,768047653,300,379,SGD,1542470340,1541565103,1541777346,23,126.3333333,SG,Crafts,1,0,12
491,1266616091,4000,5234,USD,1542471017,1520724903,1539875417,77,130.85,US,Product Design,1,1,23
492,1072129063,25000,231480,EUR,1542471438,1539525727,1539616638,743,925.92,NL,Apparel,1,1,34
493,1645813129,1000,1585,GBP,1542472036,1537789954,1540308436,17,158.5,GB,Design,1,1,19
494,1568047304,28000,35910,USD,1542472044,1537898389,1539876444,527,128.25,US,Webcomics,1,1,8
495,1410867691,5000,1,USD,1542473927,1537830059,1539878327,1,0.02,US,Woodworking,0,0,0
496,506605424,1500,3991,USD,1542474001,1539712653,1539878401,123,266.0666667,US,Graphic Novels,1,1,7
497,416686395,11880,462,GBP,1542475103,1494342524,1539879503,6,3.888888889,GB,Technology,0,0,5
498,612824890,18000,196,USD,1542476183,1538264885,1539884183,6,1.088888889,US,Events,0,0,16
499,676896002,1000,141,USD,1542476760,1539628110,1539747810,7,14.1,US,Latin,0,0,1
500,1732057644,10000,12668,EUR,1542476990,1536165123,1539881390,84,126.68,AT,Technology,1,1,18
501,2124214892,180,256,GBP,1542477579,1539687252,1539881979,29,142.2222222,GB,Illustration,1,0,10
502,720442683,14000,34011,USD,1542477611,1538067934,1539622811,389,242.9357143,US,Gadgets,1,1,65
503,250795180,250,191,EUR,1542477694,1539711426,1539882094,7,76.4,ES,Art,0,0,12
504,618666813,5000,1,GBP,1542477789,1539859774,1539882189,1,0.02,GB,Literary Journals,0,0,0
505,718971594,6000,2,EUR,1542478216,1537003124,1537290616,2,0.033333333,DE,Technology,0,0,0
506,1015583426,50000,63227,USD,1542478630,1539024453,1539796630,585,126.454,US,Product Design,1,1,45
507,1712507976,18000,19743,GBP,1542479050,1530536122,1539883450,97,109.6833333,GB,Sculpture,1,1,8
508,1407338705,12300,3561,EUR,1542479108,1512746769,1539365108,48,28.95121951,NL,Sound,0,0,43
509,344489069,2000,81.29,CAD,1542479394,1533682161,1541179794,4,4.0645,CA,Software,0,0,2
510,984721967,10000,1,USD,1542479718,1538769583,1539884118,1,0.01,US,Nonfiction,0,0,0
511,1748097119,15000,1,USD,1542480315,1539666739,1539884715,1,0.006666667,US,Design,0,0,2
512,745837690,3000,2436,SGD,1542480365,1538911207,1539884765,22,81.2,SG,Film & Video,0,1,30
513,1035214152,285000,13,USD,1542480426,1536871137,1537292826,4,0.004561404,AQ,Documentary,0,0,0
514,771416310,1000,706,GBP,1542481192,1534357107,1539885592,39,70.6,GB,Comic Books,0,1,51
515,605607059,75000,49258.8,MXN,1542482520,1538156461,1539203515,39,65.6784,MX,Narrative Film,0,1,11
516,1621474718,1000,1540,USD,1542482734,1537140776,1537295134,56,154,US,Graphic Novels,1,0,9
517,1886743250,250000,91,USD,1542483579,1538409298,1539887979,2,0.0364,US,Food,0,0,7
518,921194017,50000,76,USD,1542483865,1536117684,1537296265,2,0.152,US,Places,0,0,0
519,111446989,5000,1,EUR,1542484080,1539868625,1539888480,1,0.02,IT,World Music,0,0,0
520,1871692648,350,88,EUR,1542485012,1536779360,1537297412,3,25.14285714,DE,Comics,0,0,26
521,853843295,18000,18836,USD,1542485376,1538581790,1539889776,82,104.6444444,US,Accessories,1,1,23
522,1800800730,75000,1,USD,1542486213,1512149052,1538594613,1,0.001333333,US,Experimental,0,0,0
523,921872208,8000,11,USD,1542488407,1539615925,1539892807,2,0.1375,US,Apps,0,0,0
524,437420961,100000,51,USD,1542491143,1538160330,1539636343,2,0.051,US,Apps,0,0,13
525,504021958,700,581,GBP,1542491290,1537176240,1537303690,9,83,GB,Illustration,0,1,0
526,1304586172,17000,14630,USD,1542491403,1529279283,1539895803,137,86.05882353,US,Ceramics,0,0,18
527,338710179,300,1546,GBP,1542492000,1537815735,1541277513,36,515.3333333,GB,Tabletop Games,1,1,10
528,1610908845,2000,2021,USD,1542492331,1536182163,1539896731,7,101.05,US,Audio,1,0,0
529,11807790,20000,466.42,NZD,1542495244,1536172772,1539899644,8,2.3321,NZ,Nonfiction,0,0,4
530,1118848972,4000,881,USD,1542495600,1538508352,1539156901,9,22.025,US,Fiction,0,0,0
531,2011526094,250,705,USD,1542496917,1539812239,1539901317,27,282,US,Playing Cards,1,0,7
532,1398126879,5000,5020,USD,1542497502,1538231385,1539901902,28,100.4,US,Product Design,1,1,10
533,673589834,25000,1,USD,1542498272,1509037825,1537310672,1,0.004,US,Mixed Media,0,0,0
534,273149825,450,284,GBP,1542499200,1539704595,1540140450,16,63.11111111,GB,Art,0,0,4
535,1107237478,1000,1015.29,CAD,1542500318,1540889557,1541200718,35,101.529,CA,Accessories,1,0,9
536,1310482224,750,2,SGD,1542500747,1539372552,1539905147,1,0.266666667,SG,Graphic Design,0,0,0
537,746318505,6000,15862.95,USD,1542501000,1538756829,1539779773,697,264.3825,US,Tabletop Games,1,1,21
538,678061168,99,18,EUR,1542501024,1540147248,1540337424,5,18.18181818,DE,Apps,0,0,2
539,286387336,25000,84818.29,CAD,1542502445,1526161554,1539906845,269,339.27316,CA,Accessories,1,0,24
540,1062752547,9501,8433,USD,1542502791,1539822479,1539907191,75,88.75907799,US,Comedy,0,1,1
541,1420004087,1200,36,USD,1542502800,1539877016,1539889139,4,3,US,Rock,0,0,0
542,823260381,1000,41,USD,1542504076,1539811217,1539908476,3,4.1,US,Tabletop Games,0,0,5
543,782175190,15000,618,USD,1542504313,1539186815,1539908713,18,4.12,US,Restaurants,0,0,10
544,1276156470,6500,5602,USD,1542505882,1539126216,1539651082,54,86.18461538,AU,Jazz,0,1,2
545,806678596,800,1500,USD,1542506401,1538967087,1539910801,46,187.5,US,Art,1,0,12
546,835946804,250,47,GBP,1542506827,1540304261,1540343227,5,18.8,GB,Documentary,0,0,6
547,1275465194,27000,340.29,CAD,1542507018,1536548702,1539479418,2,1.260333333,CA,Jewelry,0,0,28
548,586348754,250000,18.8,MXN,1542508287,1539382954,1540344687,1,0.00752,MX,Drinks,0,0,0
549,1257090823,10000,17597,USD,1542510084,1503028618,1539918084,241,175.97,US,Art,1,1,21
550,1408564550,10000,9830.32,AUD,1542512285,1538460899,1539920285,75,98.3032,HK,Food,0,1,17
551,40875239,3600,3320,USD,1542512487,1539180709,1540348887,45,92.22222222,US,Anthologies,0,1,4
552,1552100191,500,1,USD,1542512775,1536642573,1537325175,1,0.2,US,Photobooks,0,0,0
553,1040536534,350,320.28,USD,1542513120,1534869068,1540493315,20,91.50857143,US,Performance Art,0,1,0
554,675756535,28000,6255,USD,1542513602,1499828410,1539918002,59,22.33928571,US,Product Design,0,0,1
555,1285643387,2500,301,USD,1542514491,1536118542,1537326891,6,12.04,US,Apparel,0,0,8
556,675138068,20000,12056.68,MXN,1542516296,1530678176,1539920696,14,60.2834,MX,Children's Books,0,1,2
557,1620220774,500,956,USD,1542516864,1538217776,1539921264,33,191.2,US,Illustration,1,0,2
558,2071176372,1000,101,USD,1542517140,1534377477,1539878363,11,10.1,US,Video Games,0,0,0
559,1036458148,100,461,USD,1542517140,1537889844,1539740462,24,461,US,Graphic Novels,1,1,10
560,734409006,2000,226,USD,1542517140,1505233823,1541105674,5,11.3,US,Webseries,0,0,1
561,1573948528,1500,1552,USD,1542517140,1538241759,1539139188,21,103.4666667,US,Theater,1,1,0
562,1555235880,6500,35629.69,USD,1542517140,1539088017,1539282512,639,548.1490769,US,Illustration,1,0,5
563,797011548,100000,118850,HKD,1542517187,1538673861,1540526387,12,118.85,HK,Product Design,1,1,39
564,1186252796,2000,152,USD,1542517200,1539983395,1540216035,4,7.6,US,Country & Folk,0,0,0
565,789668737,4000,2334,USD,1542520740,1539102712,1539636078,35,58.35,US,Academic,0,0,8
566,2138623571,200,50,USD,1542520740,1539476015,1539780958,8,25,US,Digital Art,0,0,1
567,19917859,12000,5034,USD,1542520740,1538574012,1539918027,92,41.95,US,Experimental,0,,
568,1338957995,2000,1510.04,USD,1542521820,1536810146,1537671685,25,75.502,US,Rock,0,0,0
569,1112465615,10000,369,USD,1542522437,1538613169,1539926837,11,3.69,US,Tabletop Games,0,0,9
570,913897134,2000,1,USD,1542523417,1537333620,1537335817,1,0.05,US,Movie Theaters,0,0,0
571,346648560,5000,1,USD,1542524337,1537313393,1537336737,1,0.02,US,Publishing,0,0,0
572,1023964353,6069,93,USD,1542524340,1539642342,1539693468,4,1.532377657,US,Comedy,0,0,2
573,472961993,100,140,USD,1542524341,1539659856,1539669541,5,140,US,Video Games,1,0,1
574,1460199539,4000,3003,USD,1542527940,1522109024,1539928609,43,75.075,US,Children's Books,0,0,14
575,1161585385,250,416,GBP,1542528019,1538229878,1539932419,27,166.4,GB,Illustration,1,,
576,1380926837,23000,2683,EUR,1542529493,1534604306,1537341893,105,11.66521739,RU,Art,0,0,40
577,709981860,200000,20,HKD,1542531330,1532511839,1539935730,2,0.01,HK,Hardware,0,0,0
578,1573948573,2600,2333,EUR,1542531675,1538209310,1539936075,62,89.73076923,GR,Animals,0,0,7
579,1847219167,800,32,EUR,1542532680,1538583816,1539851111,4,4,ES,Product Design,0,0,18
580,1676319151,15000,539,USD,1542535200,1536595359,1539812185,22,3.593333333,US,Drinks,0,0,5
581,648790317,11000,6052.32,AUD,1542535200,1535440813,1539558991,72,55.02109091,AU,Music,0,0,17
582,1417495932,250000,121,GBP,1542535936,1536315612,1539940336,10,0.0484,GB,Video Games,0,0,0
583,1252047814,20000,1.32,AUD,1542538800,1540000952,1540117581,1,0.0066,AU,Fiction,0,0,0
584,1434080674,120000,3628,USD,1542538800,1538816784,1539620768,30,3.023333333,SI,Tabletop Games,0,0,65
585,1966598054,600,1,EUR,1542540576,1540546932,1540808976,1,0.166666667,NL,Woodworking,0,0,6
586,1582414766,200000,1081.17,DKK,1542540670,1528025020,1539945070,6,0.540585,DK,Tabletop Games,0,0,11
587,728521462,6500,4151.29,CAD,1542543443,1528475524,1539947843,122,63.866,CA,Playing Cards,0,0,26
588,1231425958,3500,3098,USD,1542546023,1538357081,1539864023,45,88.51428571,US,Fiction,0,0,9
589,1491667792,75000,5947,USD,1542546226,1523388009,1538654626,103,7.929333333,US,Product Design,0,,
590,933824491,50,1,GBP,1542546394,1539551656,1539950794,1,2,GB,Playing Cards,0,0,10
591,1985479264,1000,16,EUR,1542546411,1539944670,1539950811,3,1.6,FR,Video Games,0,0,0
592,963893670,2000,692,USD,1542547623,1537965047,1539952023,25,34.6,US,Tabletop Games,0,0,6
593,773720582,8000,13634,GBP,1542547890,1507656331,1540297890,492,170.425,GB,Tabletop Games,1,,
594,299360171,17000,468.32,AUD,1542547995,1539431360,1539693195,6,2.754823529,AU,Accessories,0,0,3
595,736168850,4500,1545,EUR,1542548773,1533040728,1539953173,42,34.33333333,DE,Playing Cards,0,0,17
596,1244565483,600,26,GBP,1542549109,1539942457,1539953509,4,4.333333333,GB,Audio,0,0,0
597,421397500,3000,12612,USD,1542549505,1530205755,1538657905,332,420.4,US,Comic Books,1,0,36
598,375173384,500,276,USD,1542550020,1539696909,1539954420,13,55.2,US,Anthologies,0,0,3
599,1985975136,10000,223009,USD,1542550529,1537382868,1540732529,1877,2230.09,US,Tabletop Games,1,0,63
600,2037893677,30000,24162,USD,1542551696,1539631715,1539956096,55,80.54,US,Print,0,0,0
601,986940727,1500,1265,EUR,1542552708,1538662870,1539957108,10,84.33333333,EE,Shorts,0,0,4
602,104422405,15000,15905.58,USD,1542552921,1508466177,1539957321,226,106.0372,US,Tabletop Games,1,0,18
603,555227908,6000,1374,USD,1542552956,1539221213,1539698156,68,22.9,US,Fiction,0,0,28
604,698234432,20000,371,USD,1542553685,1535913849,1539958085,10,1.855,US,Gadgets,0,0,7
605,47185169,10000,11,USD,1542553736,1537332159,1537366136,2,0.11,US,Video Games,0,0,0
606,1064505027,750,40,GBP,1542554089,1539611567,1539962089,5,5.333333333,GB,Accessories,0,0,3
607,459459844,6000,3294,USD,1542554246,1539286256,1539958646,42,54.9,US,Shorts,0,0,5
608,1582904041,25000,9566,USD,1542554471,1532647443,1538662871,90,38.264,US,Documentary,0,0,3
609,789318218,36456,45030,USD,1542555163,1537902331,1539873163,414,123.5187623,US,Country & Folk,1,0,33
610,1079730174,5000,5425,USD,1542555663,1530735335,1539960063,53,108.5,US,Fiction,1,0,8
611,292446869,13000,581,USD,1542556087,1502206583,1539960487,8,4.469230769,US,Fiction,0,0,0
612,1008318145,2500,2966.01,SGD,1542556740,1539179441,1539773933,56,118.6404,SG,Narrative Film,1,0,0
613,2544214,70000,22110,HKD,1542556800,1540902864,1541492500,11,31.58571429,HK,Product Design,0,0,0
614,1463347354,17000,4288,EUR,1542557011,1536680400,1539965011,42,25.22352941,DE,Pottery,0,0,37
615,563141471,10000,167752.29,CAD,1542557027,1538545283,1538665427,1205,1677.5229,CA,Apparel,1,0,66
616,1450078693,1000,224.29,CAD,1542558298,1539895191,1539962698,9,22.429,CA,Accessories,0,0,1
617,1955370566,12500,14552,USD,1542560041,1517807623,1539791641,117,116.416,US,Accessories,1,0,39
618,989626058,4000,6051,USD,1542560241,1536767249,1539964641,141,151.275,US,Comic Books,1,0,35
619,322107233,400,314.29,CAD,1542560399,1540595579,1540828799,18,78.5725,CA,Art,0,0,1
620,629877138,8000,1415,GBP,1542560400,1537804397,1539199419,35,17.6875,GB,Documentary,0,0,4
621,1546129504,13000,438.29,CAD,1542560400,1521095445,1539425569,5,3.371461538,CA,Product Design,0,0,17
622,725199675,80000,1607,USD,1542560430,1535392628,1539964830,27,2.00875,US,Live Games,0,0,12
623,1948309341,150,813,USD,1542560525,1536446434,1537372925,22,542,US,Performance Art,1,0,3
624,1525717826,4500,31,USD,1542562076,1539887578,1539966476,2,0.688888889,US,Food Trucks,0,0,0
625,92538646,15000,4871,USD,1542563037,1538146711,1539103437,11,32.47333333,US,Art,0,0,28
626,2087497362,250,88,GBP,1542564000,1537902733,1540408584,7,35.2,NL,Graphic Design,0,0,4
627,1898021378,3800,939,USD,1542564323,1538965346,1539968723,25,24.71052632,US,Comic Books,0,0,10
628,477620486,200,263.29,CAD,1542564513,1540782648,1540832913,11,131.645,CA,Art,1,0,1
629,818878536,150,40.29,CAD,1542564848,1540747104,1540833248,14,26.86,CA,Video Games,0,0,5
630,1398266623,6600,706,USD,1542565239,1536036005,1539969639,20,10.6969697,US,Video Games,0,0,18
631,835394519,3000,3907,USD,1542565258,1538194642,1539969658,83,130.2333333,US,Technology,1,0,30
632,910060526,50000,1,USD,1542566829,1539906330,1539971229,1,0.002,US,Mixed Media,0,0,2
633,1685655232,110,581,USD,1542566998,1537471017,1539971398,16,528.1818182,US,Illustration,1,0,13
634,896203620,5200,5684,EUR,1542567600,1536319706,1539846508,115,109.3076923,FR,Publishing,1,0,16
635,1128192848,3000,49107,USD,1542567600,1535731960,1540308058,1375,1636.9,MX,Tabletop Games,1,0,30
636,1070020853,600,2275,EUR,1542567600,1534762549,1539540583,99,379.1666667,FR,Art,1,0,11
637,1729374342,3000,4569,GBP,1542567662,1539009422,1539972062,90,152.3,GB,Music,1,0,0
638,2140625476,1100,1104,GBP,1542567690,1540490685,1540836090,57,100.3636364,GB,Art,1,0,3
639,1429520832,9500,508.8,MXN,1542568104,1539703094,1539972504,2,5.355789474,MX,Web,0,0,0
640,417710069,800,297,GBP,1542569104,1517320726,1538936704,17,37.125,GB,Publishing,0,0,12
641,554893495,17000,1,EUR,1542569677,1534853067,1541097277,1,0.005882353,IE,Fiction,0,0,7
642,1324746218,2300,768,USD,1542570016,1537294255,1537382416,12,33.39130435,US,Stationery,0,0,4
643,1693389962,580,583,EUR,1542571084,1539973410,1539975484,20,100.5172414,ES,Art,1,0,10
644,2019614313,4000,1753,USD,1542571307,1538706724,1539975707,55,43.825,US,Tabletop Games,0,0,12
645,1036160133,3000,928.32,AUD,1542571420,1539164356,1539975820,26,30.944,AU,Tabletop Games,0,0,62
646,6635822,6500,7021,USD,1542571940,1537047742,1539976340,47,108.0153846,US,Children's Books,1,0,4
647,1880122152,2000,117,GBP,1542573193,1531082288,1540841593,2,5.85,GB,Robots,0,0,0
648,1287683771,10000,19186,USD,1542573907,1538599496,1538682307,314,191.86,US,Small Batch,1,0,41
649,1533764182,10000,7384,USD,1542573961,1538774666,1539978361,73,73.84,US,Country & Folk,0,0,4
650,1306608886,1000,59,USD,1542574076,1536962916,1537386476,5,5.9,US,Metal,0,0,1
651,1171487298,50000,37198.8,MXN,1542574372,1537321245,1537386772,85,74.3976,MX,Jewelry,0,0,0
652,1800954246,500,6653,EUR,1542574800,1539238852,1541977187,47,1330.6,DE,Tabletop Games,1,0,29
653,1912674770,2000,2293,USD,1542574800,1528311608,1540577850,76,114.65,UA,Video Games,1,0,47
654,253308761,15000,1585,USD,1542574800,1536708527,1539567489,46,10.56666667,US,Playing Cards,0,0,16
655,1300158723,10000,6,USD,1542576669,1539482436,1539981069,2,0.06,US,Narrative Film,0,0,0
656,1717781948,10000,501,USD,1542577557,1536897262,1539981957,15,5.01,US,Food,0,0,4
657,745721100,15000,11616.67,DKK,1542578400,1539706242,1540481516,44,77.44446667,DK,Science Fiction,0,0,11
658,1916579986,5000,5856,EUR,1542578400,1540926753,1541006315,216,117.12,FR,Academic,1,0,0
659,1859685911,250,832,USD,1542579161,1539763385,1539983561,20,332.8,US,Illustration,1,0,6
660,1953480461,250,251,USD,1542579179,1531788855,1540415579,2,100.4,US,Illustration,1,0,0
661,71235218,7500,3162,USD,1542579387,1530549772,1539983787,49,42.16,US,Animation,0,0,15
662,1400333572,15000,1,USD,1542579703,1537316720,1537392103,1,0.006666667,US,Technology,0,0,0
663,375224629,100,1,GBP,1542579780,1538342578,1540214063,1,1,GB,Art,0,0,0
664,393279622,25000,81,USD,1542580749,1536154192,1537393149,3,0.324,US,Product Design,0,0,2
665,367102270,300,3,EUR,1542581700,1541456678,1541534105,3,1,DE,Accessories,0,0,0
666,1716393124,1000,57,EUR,1542581940,1540127888,1541095143,6,5.7,DE,Publishing,0,0,2
667,658358275,30000,3227,EUR,1542581940,1536659909,1539688030,17,10.75666667,DE,Product Design,0,0,14
668,1146516251,15000,107245.5,GBP,1542581940,1536931851,1539874506,1976,714.97,PL,Tabletop Games,1,0,88
669,399193269,13000,246,USD,1542582558,1539412535,1539554958,5,1.892307692,US,Food Trucks,0,0,4
670,1040953667,50,1212.29,CAD,1542582806,1539984013,1539987206,17,2424.58,CA,Tabletop Games,1,0,0
671,1513492796,500,327,GBP,1542582936,1539978953,1539987336,12,65.4,GB,Nonfiction,0,0,0
672,96483121,1500,1513,USD,1542583198,1539066392,1539987598,23,100.8666667,US,Rock,1,0,25
673,1563198469,25000,3968.8,MXN,1542583897,1539901061,1539988297,6,15.8752,MX,Thrillers,0,0,5
674,410933683,1500,1,USD,1542584134,1537386525,1537396534,1,0.066666667,US,Electronic Music,0,0,0
675,1188149765,1500,1851,USD,1542584340,1539397920,1540060477,55,123.4,US,Children's Books,1,0,2
676,449815819,350,1474,GBP,1542585129,1531646344,1539989529,54,421.1428571,GB,Jewelry,1,,
677,148016570,1250,1306,GBP,1542585600,1539088259,1540818398,27,104.48,GB,Plays,1,0,3
678,515430748,600,2277,USD,1542585764,1539237574,1539990164,66,379.5,US,Accessories,1,0,22
679,718543168,1000,5084.32,AUD,1542586831,1538449393,1539991231,57,508.432,AU,Tabletop Games,1,0,10
680,713630989,30000,1,EUR,1542587114,1504839050,1539991514,1,0.003333333,ES,Web,0,0,5
681,1258030816,100,269,GBP,1542587204,1537394799,1537399604,16,269,GB,Punk,1,0,0
682,656368116,5000,3552,USD,1542588931,1538979642,1539993331,80,71.04,US,Accessories,0,0,5
683,1505516885,8833,4137,USD,1542589980,1538843504,1540395763,48,46.83572965,US,Hip-Hop,0,0,3
684,766744293,16500,5295,USD,1542590100,1537461614,1540318463,57,32.09090909,US,Tabletop Games,0,0,14
685,505511451,3000,206,USD,1542590412,1538054040,1539994812,4,6.866666667,AU,Mixed Media,0,0,1
686,1860700876,30000,18.8,MXN,1542591120,1529377684,1540427371,1,0.062666667,MX,Apparel,0,0,0
687,62880777,650000,13430.8,MXN,1542593193,1534907090,1538960793,7,2.066276923,MX,Video Games,0,0,23
688,1061746000,9000,7765,USD,1542594847,1450928815,1539567247,131,86.27777778,US,Art Books,0,0,8
689,963121155,15000,76,USD,1542595037,1539793366,1539999437,2,0.506666667,US,Product Design,0,0,9
690,1132160781,7500,1,USD,1542595813,1537165447,1537408213,1,0.013333333,US,Music,0,0,0
691,757567210,50000,156393.66,USD,1542596400,1534246371,1540810823,1355,312.78732,SE,Experimental,1,0,4
692,1011106628,1750,1217,USD,1542596400,1540687424,1540862468,21,69.54285714,US,Photobooks,0,0,4
693,1309089109,3500,2028,USD,1542596400,1534782144,1540735217,82,57.94285714,US,Comic Books,0,0,36
694,1603160062,20000,25,USD,1542597937,1537055046,1537410337,5,0.125,US,Food Trucks,0,0,0
695,454559010,2400,579,EUR,1542600000,1531403608,1540313270,19,24.125,DE,Tabletop Games,0,0,22
696,2090028562,600,860,USD,1542603333,1539759053,1540871733,32,143.3333333,GU,Accessories,1,0,13
697,788441243,30000,21220.29,CAD,1542603540,1534266356,1539545978,161,70.7343,CA,Apparel,0,0,78
698,1130760824,2500,2083,USD,1542603540,1536692779,1539703292,86,83.32,US,Product Design,0,0,31
699,1643075828,85000,101,USD,1542603600,1532358541,1540409040,2,0.118823529,US,Apps,0,0,6
700,594146000,100,222,GBP,1542603923,1540319832,1541394323,32,222,GB,Tabletop Games,1,0,11
701,1186251642,8000,1226,USD,1542607140,1539485845,1539821475,16,15.325,US,Comedy,0,0,0
702,1091954512,2000,2925,USD,1542607140,1536633494,1540494945,54,146.25,US,World Music,1,0,0
703,1582484210,15000,12804,USD,1542607200,1537128883,1539953331,188,85.36,US,Country & Folk,0,0,5
704,194506768,12000,9861.29,CAD,1542607200,1538437412,1539988695,76,82.17741667,CA,Woodworking,0,0,8
705,2146046533,250000,1,USD,1542607200,1541184222,1541703403,1,0.0004,US,Television,0,0,1
706,1913661063,500,452.5,USD,1542607200,1538954603,1539635717,12,90.5,US,Anthologies,0,0,1
707,77038218,25000,2522,USD,1542607511,1534649872,1540011911,29,10.088,US,Restaurants,0,0,4
708,486894203,2000,2632,EUR,1542608107,1535325169,1541398507,76,131.6,FR,Illustration,1,0,2
709,1298928968,10000,6,USD,1542608118,1539126730,1540012518,2,0.06,US,People,0,0,0
710,1171842639,7500,4302,SGD,1542608772,1531131839,1538717172,42,57.36,SG,Pop,0,0,15
711,478279531,300,602,USD,1542610954,1540500756,1540879354,20,200.6666667,US,Illustration,1,0,3
712,12209403,200,91,USD,1542613620,1539382328,1541736466,5,45.5,US,Webcomics,0,0,8
713,2043444183,3800,12790,USD,1542614340,1499836781,1540882780,181,336.5789474,US,Jewelry,1,,
714,1855975200,2000,2161,USD,1542614340,1539722065,1539900869,32,108.05,US,Plays,1,0,0
715,1321715465,8500,5662,USD,1542614340,1539139504,1539710391,110,66.61176471,US,Tabletop Games,0,0,8
716,1689564741,50000,27562,USD,1542614340,1537195453,1539697313,172,55.124,US,Architecture,0,0,12
717,185678040,6000,20489,USD,1542614460,1536197119,1539872153,496,341.4833333,US,Tabletop Games,1,0,27
718,849006203,1500,5882,USD,1542614700,1537289272,1540904602,47,392.1333333,US,Tabletop Games,1,0,44
719,910143541,1050,1324,GBP,1542614877,1539085444,1540537677,32,126.0952381,GB,Anthologies,1,0,8
720,1181774347,5000,43,GBP,1542615230,1539792882,1540019630,4,0.86,GB,Sound,0,0,0
721,2066261245,5500,1,USD,1542627525,1539596400,1539599925,1,0.018181818,US,Apparel,0,0,1
722,1724286411,20000,11,USD,1542628080,1537439255,1537525405,2,0.055,US,Drama,0,0,0
723,583559138,1200,1231,GBP,1542628314,1535485848,1540032714,28,102.5833333,GB,Children's Books,1,0,9
724,221574256,5000,4888.98,GBP,1542628800,1537529596,1539597841,184,97.7796,GB,Fiction,0,0,5
725,253063489,120000,141,GBP,1542629386,1540028765,1540033786,5,0.1175,GB,Apps,0,0,0
726,259959045,1000,1160,GBP,1542631183,1538577435,1538739583,71,116,GB,Theater,1,0,3
727,1155315557,2500,26,USD,1542632676,1539995052,1540037076,2,1.04,US,Apps,0,0,3
728,1531642583,5000,4671,USD,1542633272,1531833519,1540037672,54,93.42,US,Music,0,0,1
729,1190450870,15000,3042,USD,1542634493,1538354388,1540038893,15,20.28,US,Drinks,0,0,0
730,1452372258,4000,4121.32,AUD,1542636000,1536483367,1539565359,75,103.033,AU,Children's Books,1,0,37
731,2141207772,12750,7783.29,CAD,1542637800,1539191156,1539610367,154,61.04541176,CA,Tabletop Games,0,0,31
732,1518845501,7500,4233,USD,1542638851,1534922652,1539956851,90,56.44,US,Playing Cards,0,0,1
733,346159318,12629,83,USD,1542639479,1494799047,1539957479,8,0.657217515,US,Video Games,0,0,20
734,578013113,25000,4661,USD,1542641537,1537449209,1540045937,38,18.644,US,Drinks,0,0,10
735,1325035533,40000,30373.77,USD,1542642007,1538340778,1539182407,230,75.934425,US,Apparel,0,0,54
736,754403462,5000,1,GBP,1542643283,1539029039,1540047683,1,0.02,GB,Apps,0,0,0
737,1167921828,4000,1,GBP,1542643617,1538485073,1540220817,1,0.025,GB,Rock,0,0,2
738,917461558,10000,1547,USD,1542644790,1539741646,1540049190,55,15.47,US,Video Games,0,0,21
739,1165761543,10000,187,USD,1542644983,1538938930,1540049383,6,1.87,US,Hardware,0,0,0
740,1414544236,3500,9471,USD,1542646229,1536778851,1539186629,250,270.6,US,Games,1,0,12
741,1535238011,5000,21,USD,1542646260,1537458524,1537573696,3,0.42,US,Video Games,0,0,0
742,1218068916,1000,6,USD,1542646409,1540899586,1540914809,2,0.6,US,Video Games,0,0,0
743,1981559748,71000,1694,USD,1542647227,1522609207,1540055227,12,2.385915493,US,Hardware,0,0,5
744,807004573,600,80,USD,1542648113,1539518496,1539620513,6,13.33333333,US,Accessories,0,0,4
745,1014612657,200,63,USD,1542648524,1500149734,1540052924,4,31.5,US,Accessories,0,0,0
746,1841326957,35000,1869,USD,1542649074,1535074662,1538757474,62,5.34,US,Design,0,0,11
747,1657288030,4200,1,USD,1542649440,1504728238,1539620493,1,0.023809524,US,Small Batch,0,0,0
748,752848193,600,431,GBP,1542649604,1538588492,1540313204,22,71.83333333,GB,Accessories,0,0,7
